reason,citizen,geo,year,Illegal Third Country Nationals
Overstay,Iraq,Finland,2021,40.0
Overstay,Iraq,Finland,2022,55.0
Overstay,Iraq,Finland,2023,55.0
Overstay,Iraq,France,2021,20.0
Overstay,Iraq,France,2022,20.0
Overstay,Iraq,France,2023,25.0
Overstay,Iraq,Hungary,2022,5.0
Overstay,Iraq,Ireland,2022,15.0
Overstay,Iraq,Ireland,2023,10.0
Overstay,Iraq,Italy,2023,5.0
Overstay,Iraq,Latvia,2021,5.0
Overstay,Iraq,Latvia,2022,15.0
Overstay,Iraq,Norway,2022,10.0
Overstay,Iraq,Norway,2023,5.0
Overstay,Iraq,Portugal,2023,5.0
Overstay,Iraq,Romania,2022,25.0
Overstay,Iraq,Romania,2023,25.0
Overstay,Iraq,Sweden,2021,20.0
Overstay,Iraq,Sweden,2022,5.0
Overstay,Iraq,Sweden,2023,10.0
Overstay,Iraq,Slovakia,2022,5.0
Overstay,Iran,Bulgaria,2021,20.0
Overstay,Iran,Bulgaria,2022,10.0
Overstay,Iran,Bulgaria,2023,20.0
Overstay,Iran,Switzerland,2020,55.0
Overstay,Iran,Switzerland,2021,40.0
Overstay,Iran,Switzerland,2022,70.0
Overstay,Iran,Switzerland,2023,135.0
Overstay,Iran,Cyprus,2023,10.0
Overstay,Iran,Czechia,2021,5.0
Overstay,Iran,Czechia,2022,5.0
Overstay,Iran,Czechia,2023,20.0
Overstay,Iran,Denmark,2023,15.0
Overstay,Iran,Greece,2021,5.0
Overstay,Iran,Greece,2022,5.0
Overstay,Iran,Spain,2021,65.0
Overstay,Iran,Spain,2023,175.0
Overstay,Iran,Finland,2021,10.0
Overstay,Iran,Finland,2022,15.0
Overstay,Iran,Finland,2023,15.0
Overstay,Iran,France,2021,5.0
Overstay,Iran,France,2022,85.0
Overstay,Iran,France,2023,75.0
Overstay,Iran,Croatia,2021,5.0
Overstay,Iran,Croatia,2023,5.0
Overstay,Iran,Hungary,2022,5.0
Overstay,Iran,Ireland,2022,5.0
Overstay,Iran,Italy,2022,10.0
Overstay,Iran,Italy,2023,10.0
Overstay,Iran,Norway,2022,5.0
Overstay,Iran,Norway,2023,5.0
Overstay,Iran,Portugal,2021,5.0
Overstay,Iran,Portugal,2022,5.0
Overstay,Iran,Portugal,2023,15.0
Overstay,Iran,Romania,2021,5.0
Overstay,Iran,Romania,2022,20.0
Overstay,Iran,Romania,2023,15.0
Overstay,Iran,Sweden,2022,5.0
Overstay,Iran,Sweden,2023,10.0
Overstay,Jamaica,Switzerland,2020,5.0
Overstay,Jamaica,Switzerland,2021,5.0
Overstay,Jamaica,Switzerland,2022,10.0
Overstay,Jamaica,Switzerland,2023,5.0
Overstay,Jordan,Switzerland,2020,5.0
Overstay,Jordan,Switzerland,2021,5.0
Overstay,Jordan,Switzerland,2022,5.0
Overstay,Jordan,Switzerland,2023,15.0
Overstay,Jordan,Cyprus,2023,5.0
Overstay,Jordan,Czechia,2022,5.0
Overstay,Jordan,Czechia,2023,5.0
Overstay,Jordan,Denmark,2022,5.0
Overstay,Jordan,Denmark,2023,15.0
Overstay,Jordan,Spain,2021,5.0
Overstay,Jordan,Spain,2022,10.0
Overstay,Jordan,France,2021,10.0
Overstay,Jordan,France,2023,15.0
Overstay,Jordan,Ireland,2023,5.0
Overstay,Jordan,Italy,2023,5.0
Overstay,Jordan,Poland,2023,5.0
Overstay,Jordan,Romania,2022,15.0
Overstay,Jordan,Romania,2023,20.0
Overstay,Jordan,Sweden,2021,5.0
Overstay,Jordan,Sweden,2023,5.0
Overstay,Japan,Czechia,2021,5.0
Overstay,Japan,Czechia,2023,5.0
Overstay,Japan,Spain,2022,5.0
Overstay,Japan,Spain,2023,15.0
Overstay,Japan,Finland,2022,5.0
Overstay,Japan,Finland,2023,15.0
Overstay,Japan,Malta,2021,10.0
Overstay,Japan,Malta,2022,5.0
Overstay,Japan,Malta,2023,5.0
Overstay,Japan,Romania,2022,5.0
Overstay,Japan,Romania,2023,5.0
Overstay,Kenya,Switzerland,2020,10.0
Overstay,Kenya,Switzerland,2021,10.0
Overstay,Kenya,Switzerland,2022,10.0
Overstay,Kenya,Switzerland,2023,15.0
Overstay,Kenya,Denmark,2023,15.0
Overstay,Kenya,Spain,2021,5.0
Overstay,Kenya,Spain,2022,5.0
Overstay,Kenya,Finland,2022,5.0
Overstay,Kenya,Finland,2023,10.0
Overstay,Kenya,Poland,2023,5.0
Overstay,Kenya,Romania,2022,5.0
Overstay,Kenya,Sweden,2023,5.0
Overstay,Kyrgyzstan,Bulgaria,2023,10.0
Overstay,Kyrgyzstan,Switzerland,2022,5.0
Overstay,Kyrgyzstan,Czechia,2021,15.0
Overstay,Kyrgyzstan,Czechia,2022,10.0
Overstay,Kyrgyzstan,Czechia,2023,35.0
Overstay,Kyrgyzstan,Estonia,2021,15.0
Overstay,Kyrgyzstan,Estonia,2022,10.0
Overstay,Kyrgyzstan,Estonia,2023,25.0
Overstay,Kyrgyzstan,Finland,2021,5.0
Overstay,Kyrgyzstan,Finland,2022,5.0
Overstay,Kyrgyzstan,Finland,2023,5.0
Overstay,Kyrgyzstan,Hungary,2023,5.0
Overstay,Kyrgyzstan,Ireland,2022,5.0
Overstay,Kyrgyzstan,Latvia,2022,25.0
Overstay,Kyrgyzstan,Latvia,2023,105.0
Overstay,Kyrgyzstan,Poland,2023,5.0
Overstay,Kyrgyzstan,Sweden,2021,30.0
Overstay,Kyrgyzstan,Sweden,2022,15.0
Overstay,Kyrgyzstan,Sweden,2023,45.0
Overstay,Cambodia,Switzerland,2021,5.0
Overstay,Cambodia,Switzerland,2022,15.0
Overstay,Cambodia,Switzerland,2023,15.0
Overstay,Cambodia,Czechia,2023,5.0
Overstay,Cambodia,France,2023,10.0
Overstay,Kiribati,France,2022,5.0
Overstay,Kiribati,France,2023,5.0
Overstay,Comoros,Spain,2023,340.0
Overstay,North Korea,Hungary,2022,5.0
Overstay,South Korea,Estonia,2023,5.0
Overstay,South Korea,Spain,2023,5.0
Overstay,South Korea,Finland,2021,5.0
Overstay,South Korea,Finland,2022,5.0
Overstay,South Korea,Finland,2023,10.0
Overstay,South Korea,France,2021,5.0
Overstay,South Korea,Croatia,2023,5.0
Overstay,South Korea,Hungary,2022,5.0
Overstay,South Korea,Hungary,2023,5.0
Overstay,South Korea,Malta,2021,5.0
Overstay,South Korea,Romania,2022,10.0
Overstay,South Korea,Slovenia,2022,5.0
Overstay,Kuwait,Czechia,2022,5.0
Overstay,Kuwait,Czechia,2023,10.0
Overstay,Kuwait,Spain,2022,5.0
Overstay,Kuwait,Spain,2023,5.0
Overstay,Kuwait,France,2022,5.0
Overstay,Kuwait,France,2023,5.0
Overstay,Kuwait,Ireland,2022,5.0
Overstay,Kuwait,Sweden,2023,5.0
Overstay,Kazakhstan,Bulgaria,2022,5.0
Overstay,Kazakhstan,Switzerland,2020,5.0
Overstay,Kazakhstan,Switzerland,2022,5.0
Overstay,Kazakhstan,Switzerland,2023,20.0
Overstay,Kazakhstan,Czechia,2021,40.0
Overstay,Kazakhstan,Czechia,2022,35.0
Overstay,Kazakhstan,Czechia,2023,145.0
Overstay,Kazakhstan,Denmark,2023,5.0
Overstay,Kazakhstan,Estonia,2021,5.0
Overstay,Kazakhstan,Estonia,2022,15.0
Overstay,Kazakhstan,Estonia,2023,25.0
Overstay,Kazakhstan,Spain,2021,5.0
Overstay,Kazakhstan,Spain,2022,10.0
Overstay,Kazakhstan,Spain,2023,5.0
Overstay,Kazakhstan,France,2021,30.0
Overstay,Kazakhstan,France,2022,55.0
Overstay,Kazakhstan,France,2023,80.0
Overstay,Kazakhstan,Hungary,2021,5.0
Overstay,Kazakhstan,Hungary,2023,5.0
Overstay,Kazakhstan,Latvia,2022,50.0
Overstay,Kazakhstan,Latvia,2023,135.0
Overstay,Kazakhstan,Montenegro,2021,5.0
Overstay,Kazakhstan,Montenegro,2023,5.0
Overstay,Kazakhstan,Poland,2021,5.0
Overstay,Kazakhstan,Poland,2022,10.0
Overstay,Kazakhstan,Poland,2023,10.0
Overstay,Kazakhstan,Romania,2022,5.0
Overstay,Kazakhstan,Sweden,2021,15.0
Overstay,Kazakhstan,Sweden,2022,10.0
Overstay,Kazakhstan,Sweden,2023,40.0
Overstay,Laos,France,2022,5.0
Overstay,Laos,France,2023,5.0
Overstay,Lebanon,Bulgaria,2021,5.0
Overstay,Lebanon,Bulgaria,2022,5.0
Overstay,Lebanon,Switzerland,2020,5.0
Overstay,Lebanon,Switzerland,2021,15.0
Overstay,Lebanon,Switzerland,2022,20.0
Overstay,Lebanon,Switzerland,2023,20.0
Overstay,Lebanon,Cyprus,2023,5.0
Overstay,Lebanon,Czechia,2022,5.0
Overstay,Lebanon,Czechia,2023,5.0
Overstay,Lebanon,Denmark,2023,5.0
Overstay,Lebanon,Spain,2021,10.0
Overstay,Lebanon,Spain,2022,10.0
Overstay,Lebanon,Spain,2023,10.0
Overstay,Lebanon,France,2021,5.0
Overstay,Lebanon,France,2022,15.0
Overstay,Lebanon,France,2023,10.0
Overstay,Lebanon,Ireland,2023,5.0
Overstay,Lebanon,Romania,2021,5.0
Overstay,Lebanon,Romania,2022,25.0
Overstay,Lebanon,Romania,2023,20.0
Overstay,Lebanon,Sweden,2021,5.0
Overstay,Lebanon,Sweden,2023,5.0
Overstay,Sri Lanka,Switzerland,2020,35.0
Overstay,Sri Lanka,Switzerland,2021,55.0
Overstay,Sri Lanka,Switzerland,2022,75.0
Overstay,Sri Lanka,Switzerland,2023,85.0
Overstay,Sri Lanka,Cyprus,2023,160.0
Overstay,Sri Lanka,Denmark,2022,5.0
Overstay,Sri Lanka,Denmark,2023,10.0
Overstay,Sri Lanka,Spain,2021,5.0
Overstay,Sri Lanka,Spain,2022,20.0
Overstay,Sri Lanka,Spain,2023,10.0
Overstay,Sri Lanka,France,2021,5.0
Overstay,Sri Lanka,France,2022,10.0
Overstay,Sri Lanka,France,2023,15.0
Overstay,Sri Lanka,Ireland,2022,5.0
Overstay,Sri Lanka,Ireland,2023,5.0
Overstay,Sri Lanka,Montenegro,2021,5.0
Overstay,Sri Lanka,Poland,2021,5.0
Overstay,Sri Lanka,Portugal,2022,5.0
Overstay,Sri Lanka,Portugal,2023,10.0
Overstay,Sri Lanka,Romania,2021,40.0
Overstay,Sri Lanka,Romania,2022,270.0
Overstay,Sri Lanka,Romania,2023,285.0
Overstay,Sri Lanka,Sweden,2023,5.0
Overstay,Liberia,Switzerland,2020,5.0
Overstay,Liberia,Switzerland,2021,5.0
Overstay,Liberia,Switzerland,2022,5.0
Overstay,Liberia,Switzerland,2023,10.0
Overstay,Liberia,Spain,2021,10.0
Overstay,Liberia,Spain,2022,30.0
Overstay,Liberia,Spain,2023,30.0
Overstay,Libya,Switzerland,2020,55.0
Overstay,Libya,Switzerland,2021,70.0
Overstay,Libya,Switzerland,2022,70.0
Overstay,Libya,Switzerland,2023,70.0
Overstay,Libya,Czechia,2022,10.0
Overstay,Libya,Czechia,2023,5.0
Overstay,Libya,Spain,2021,35.0
Overstay,Libya,Spain,2022,60.0
Overstay,Libya,Spain,2023,60.0
Overstay,Libya,France,2022,5.0
Overstay,Libya,France,2023,10.0
Overstay,Libya,Ireland,2022,5.0
Overstay,Libya,Malta,2021,15.0
Overstay,Libya,Malta,2022,10.0
Overstay,Libya,Malta,2023,25.0
Overstay,Libya,Romania,2022,5.0
Overstay,Libya,Sweden,2021,10.0
Overstay,Libya,Slovenia,2023,5.0
Overstay,Morocco,Belgium,2022,5.0
Overstay,Morocco,Belgium,2023,5.0
Overstay,Morocco,Bulgaria,2021,10.0
Overstay,Morocco,Bulgaria,2022,25.0
Overstay,Morocco,Switzerland,2020,280.0
Overstay,Morocco,Switzerland,2021,325.0
Overstay,Morocco,Switzerland,2022,365.0
Overstay,Morocco,Switzerland,2023,595.0
Overstay,Morocco,Czechia,2022,10.0
Overstay,Morocco,Denmark,2021,5.0
Overstay,Morocco,Denmark,2023,5.0
Overstay,Morocco,Greece,2021,5.0
Overstay,Morocco,Greece,2022,5.0
Overstay,Morocco,Spain,2021,8605.0
Overstay,Morocco,Spain,2022,19370.0
Overstay,Morocco,Spain,2023,24140.0
Overstay,Morocco,Finland,2021,5.0
Overstay,Morocco,Finland,2022,5.0
Overstay,Morocco,Finland,2023,10.0
Overstay,Morocco,France,2021,190.0
Overstay,Morocco,France,2022,230.0
Overstay,Morocco,France,2023,265.0
Overstay,Morocco,Croatia,2021,5.0
Overstay,Morocco,Croatia,2022,5.0
Overstay,Morocco,Croatia,2023,5.0
Overstay,Morocco,Hungary,2022,10.0
Overstay,Morocco,Hungary,2023,10.0
Overstay,Morocco,Ireland,2021,5.0
Overstay,Morocco,Ireland,2022,10.0
Overstay,Morocco,Ireland,2023,10.0
Overstay,Morocco,Italy,2022,20.0
Overstay,Morocco,Italy,2023,45.0
Overstay,Morocco,Latvia,2021,5.0
Overstay,Morocco,Montenegro,2021,5.0
Overstay,Morocco,Malta,2021,50.0
Overstay,Morocco,Malta,2022,5.0
Overstay,Morocco,Poland,2023,5.0
Overstay,Morocco,Portugal,2021,70.0
Overstay,Morocco,Portugal,2022,80.0
Overstay,Morocco,Portugal,2023,60.0
Overstay,Morocco,Romania,2021,5.0
Overstay,Morocco,Romania,2022,55.0
Overstay,Morocco,Romania,2023,70.0
Overstay,Morocco,Sweden,2021,15.0
Overstay,Moldova,Bulgaria,2021,5.0
Overstay,Moldova,Bulgaria,2022,25.0
Overstay,Moldova,Bulgaria,2023,55.0
Overstay,Moldova,Switzerland,2020,25.0
Overstay,Moldova,Switzerland,2021,15.0
Overstay,Moldova,Switzerland,2022,20.0
Overstay,Moldova,Switzerland,2023,20.0
Overstay,Moldova,Cyprus,2023,5.0
Overstay,Moldova,Czechia,2021,350.0
Overstay,Moldova,Czechia,2022,515.0
Overstay,Moldova,Czechia,2023,1160.0
Overstay,Moldova,Denmark,2021,5.0
Overstay,Moldova,Denmark,2022,10.0
Overstay,Moldova,Denmark,2023,10.0
Overstay,Moldova,Estonia,2021,40.0
Overstay,Moldova,Estonia,2022,115.0
Overstay,Moldova,Estonia,2023,100.0
Overstay,Moldova,Spain,2021,95.0
Overstay,Moldova,Spain,2022,5.0
Overstay,Moldova,Spain,2023,90.0
Overstay,Moldova,Finland,2023,5.0
Overstay,Moldova,France,2021,125.0
Overstay,Moldova,France,2022,310.0
Overstay,Moldova,France,2023,220.0
Overstay,Moldova,Croatia,2023,5.0
Overstay,Moldova,Hungary,2021,28455.0
Overstay,Moldova,Hungary,2022,29965.0
Overstay,Moldova,Hungary,2023,25530.0
Overstay,Moldova,Ireland,2022,5.0
Overstay,Moldova,Ireland,2023,10.0
Overstay,Moldova,Iceland,2021,15.0
Overstay,Moldova,Italy,2022,175.0
Overstay,Moldova,Italy,2023,190.0
Overstay,Moldova,Latvia,2021,5.0
Overstay,Moldova,Latvia,2022,90.0
Overstay,Moldova,Latvia,2023,180.0
Overstay,Moldova,Montenegro,2021,5.0
Overstay,Moldova,Montenegro,2023,5.0
Overstay,Moldova,Malta,2022,5.0
Overstay,Moldova,Poland,2021,80.0
Overstay,Moldova,Poland,2022,295.0
Overstay,Moldova,Poland,2023,670.0
Overstay,Moldova,Portugal,2021,235.0
Overstay,Moldova,Portugal,2022,120.0
Overstay,Moldova,Portugal,2023,20.0
Overstay,Moldova,Romania,2021,270.0
Overstay,Moldova,Romania,2022,1070.0
Overstay,Moldova,Romania,2023,1070.0
Overstay,Moldova,Sweden,2021,5.0
Overstay,Moldova,Sweden,2022,5.0
Overstay,Moldova,Slovenia,2021,425.0
Overstay,Moldova,Slovenia,2022,755.0
Overstay,Moldova,Slovenia,2023,485.0
Overstay,Moldova,Slovakia,2021,5.0
Overstay,Moldova,Slovakia,2022,5.0
Overstay,Moldova,Slovakia,2023,20.0
Overstay,Montenegro,Switzerland,2020,10.0
Overstay,Montenegro,Switzerland,2021,5.0
Overstay,Montenegro,Switzerland,2022,10.0
Overstay,Montenegro,Switzerland,2023,15.0
Overstay,Montenegro,Denmark,2022,5.0
Overstay,Montenegro,Denmark,2023,5.0
Overstay,Montenegro,Spain,2021,10.0
Overstay,Montenegro,Spain,2022,5.0
Overstay,Montenegro,Spain,2023,10.0
Overstay,Montenegro,France,2023,5.0
Overstay,Montenegro,Croatia,2021,5.0
Overstay,Montenegro,Croatia,2022,5.0
Overstay,Montenegro,Croatia,2023,5.0
Overstay,Montenegro,Hungary,2021,420.0
Overstay,Montenegro,Hungary,2022,415.0
Overstay,Montenegro,Hungary,2023,335.0
Overstay,Montenegro,Malta,2023,5.0
Overstay,Montenegro,Romania,2022,5.0
Overstay,Montenegro,Romania,2023,5.0
Overstay,Montenegro,Sweden,2021,10.0
Overstay,Montenegro,Sweden,2022,5.0
Overstay,Montenegro,Sweden,2023,5.0
Overstay,Montenegro,Slovenia,2021,35.0
Overstay,Montenegro,Slovenia,2022,65.0
Overstay,Montenegro,Slovenia,2023,10.0
Overstay,Madagascar,France,2021,10.0
Overstay,Madagascar,France,2022,10.0
Overstay,Madagascar,France,2023,10.0
Overstay,North Macedonia,Bulgaria,2022,45.0
Overstay,North Macedonia,Bulgaria,2023,25.0
Overstay,North Macedonia,Switzerland,2020,160.0
Overstay,North Macedonia,Switzerland,2021,155.0
Overstay,North Macedonia,Switzerland,2022,195.0
Overstay,North Macedonia,Switzerland,2023,200.0
Overstay,North Macedonia,Czechia,2021,10.0
Overstay,North Macedonia,Czechia,2022,10.0
Overstay,North Macedonia,Czechia,2023,30.0
Overstay,North Macedonia,Denmark,2021,15.0
Overstay,North Macedonia,Denmark,2022,15.0
Overstay,North Macedonia,Denmark,2023,15.0
Overstay,North Macedonia,Spain,2021,10.0
Overstay,North Macedonia,Spain,2022,15.0
Overstay,North Macedonia,Spain,2023,20.0
Overstay,North Macedonia,France,2021,5.0
Overstay,North Macedonia,France,2022,10.0
Overstay,North Macedonia,France,2023,5.0
Overstay,North Macedonia,Croatia,2021,25.0
Overstay,North Macedonia,Croatia,2022,25.0
Overstay,North Macedonia,Croatia,2023,35.0
Overstay,North Macedonia,Hungary,2021,1800.0
Overstay,North Macedonia,Hungary,2022,1605.0
Overstay,North Macedonia,Hungary,2023,1730.0
Overstay,North Macedonia,Italy,2022,5.0
Overstay,North Macedonia,Italy,2023,10.0
Overstay,North Macedonia,Montenegro,2021,35.0
Overstay,North Macedonia,Montenegro,2022,15.0
Overstay,North Macedonia,Montenegro,2023,10.0
Overstay,North Macedonia,Malta,2021,20.0
Overstay,North Macedonia,Malta,2022,15.0
Overstay,North Macedonia,Malta,2023,20.0
Overstay,North Macedonia,Romania,2022,5.0
Overstay,North Macedonia,Romania,2023,10.0
Overstay,North Macedonia,Sweden,2021,55.0
Overstay,North Macedonia,Sweden,2022,20.0
Overstay,North Macedonia,Sweden,2023,30.0
Overstay,North Macedonia,Slovenia,2021,505.0
Overstay,North Macedonia,Slovenia,2022,660.0
Overstay,North Macedonia,Slovenia,2023,340.0
Overstay,North Macedonia,Slovakia,2022,5.0
Overstay,North Macedonia,Slovakia,2023,15.0
Overstay,Mali,Switzerland,2020,25.0
Overstay,Mali,Switzerland,2021,15.0
Overstay,Mali,Switzerland,2022,25.0
Overstay,Mali,Switzerland,2023,25.0
Overstay,Mali,Spain,2021,300.0
Overstay,Mali,Spain,2022,3725.0
Overstay,Mali,Spain,2023,2810.0
Overstay,Mali,France,2021,20.0
Overstay,Mali,France,2022,35.0
Overstay,Mali,France,2023,30.0
Overstay,Mali,Montenegro,2021,10.0
Overstay,Mali,Romania,2022,5.0
Overstay,Myanmar/Burma,Switzerland,2022,5.0
Overstay,Myanmar/Burma,Switzerland,2023,5.0
Overstay,Myanmar/Burma,Finland,2023,5.0
Overstay,Mongolia,Switzerland,2020,55.0
Overstay,Mongolia,Switzerland,2021,40.0
Overstay,Mongolia,Switzerland,2022,30.0
Overstay,Mongolia,Switzerland,2023,45.0
Overstay,Mongolia,Czechia,2021,40.0
Overstay,Mongolia,Czechia,2022,25.0
Overstay,Mongolia,Czechia,2023,45.0
Overstay,Mongolia,Denmark,2023,5.0
Overstay,Mongolia,Spain,2021,15.0
Overstay,Mongolia,Spain,2022,20.0
Overstay,Mongolia,Spain,2023,15.0
Overstay,Mongolia,Finland,2023,5.0
Overstay,Mongolia,Hungary,2023,5.0
Overstay,Mongolia,Ireland,2021,5.0
Overstay,Mongolia,Ireland,2022,5.0
Overstay,Mongolia,Ireland,2023,5.0
Overstay,Mongolia,Latvia,2022,5.0
Overstay,Mongolia,Latvia,2023,5.0
Overstay,Mongolia,Poland,2021,5.0
Overstay,Mongolia,Romania,2022,5.0
Overstay,Mongolia,Romania,2023,5.0
Overstay,Mongolia,Sweden,2021,85.0
Overstay,Mongolia,Sweden,2022,5.0
Overstay,Mongolia,Sweden,2023,35.0
Overstay,Mauritania,Switzerland,2020,5.0
Overstay,Mauritania,Switzerland,2022,5.0
Overstay,Mauritania,Switzerland,2023,5.0
Overstay,Mauritania,Spain,2021,35.0
Overstay,Mauritania,Spain,2022,85.0
Overstay,Mauritania,Spain,2023,205.0
Overstay,Mauritania,France,2021,5.0
Overstay,Mauritania,France,2022,15.0
Overstay,Mauritania,France,2023,15.0
Overstay,Mauritius,Switzerland,2020,5.0
Overstay,Mauritius,Switzerland,2021,10.0
Overstay,Mauritius,Switzerland,2022,15.0
Overstay,Mauritius,Switzerland,2023,10.0
Overstay,Mauritius,France,2021,5.0
Overstay,Mauritius,France,2022,25.0
Overstay,Mauritius,France,2023,40.0
Overstay,Mauritius,Ireland,2021,15.0
Overstay,Mauritius,Ireland,2022,5.0
Overstay,Mauritius,Ireland,2023,5.0
Overstay,Malawi,Ireland,2021,5.0
Overstay,Malawi,Ireland,2022,10.0
Overstay,Malawi,Ireland,2023,10.0
Overstay,Mexico,Switzerland,2020,15.0
Overstay,Mexico,Switzerland,2021,20.0
Overstay,Mexico,Switzerland,2022,15.0
Overstay,Mexico,Switzerland,2023,20.0
Overstay,Mexico,Czechia,2022,5.0
Overstay,Mexico,Czechia,2023,5.0
Overstay,Mexico,Estonia,2022,5.0
Overstay,Mexico,Spain,2021,50.0
Overstay,Mexico,Spain,2022,80.0
Overstay,Mexico,Spain,2023,80.0
Overstay,Mexico,France,2021,5.0
Overstay,Mexico,France,2022,5.0
Overstay,Mexico,Ireland,2021,5.0
Overstay,Mexico,Ireland,2022,10.0
Overstay,Mexico,Ireland,2023,5.0
Overstay,Mexico,Montenegro,2023,5.0
Overstay,Mexico,Poland,2022,5.0
Overstay,Mexico,Portugal,2023,5.0
Overstay,Mexico,Romania,2021,5.0
Overstay,Mexico,Romania,2022,10.0
Overstay,Mexico,Romania,2023,10.0
Overstay,Mexico,Slovenia,2022,5.0
Overstay,Malaysia,Switzerland,2020,5.0
Overstay,Malaysia,Switzerland,2021,5.0
Overstay,Malaysia,Switzerland,2022,5.0
Overstay,Malaysia,Switzerland,2023,5.0
Overstay,Malaysia,Czechia,2023,5.0
Overstay,Malaysia,Spain,2022,5.0
Overstay,Malaysia,Spain,2023,5.0
Overstay,Malaysia,France,2022,5.0
Overstay,Malaysia,France,2023,5.0
Overstay,Malaysia,Ireland,2021,10.0
Overstay,Malaysia,Ireland,2022,15.0
Overstay,Malaysia,Ireland,2023,10.0
Overstay,Mozambique,Switzerland,2023,5.0
Overstay,Mozambique,Spain,2021,5.0
Overstay,Mozambique,Spain,2023,5.0
Overstay,Mozambique,Portugal,2022,5.0
Overstay,Mozambique,Portugal,2023,10.0
Overstay,Niger,Switzerland,2020,5.0
Overstay,Niger,Switzerland,2021,10.0
Overstay,Niger,Switzerland,2022,5.0
Overstay,Niger,Switzerland,2023,5.0
Overstay,Niger,Spain,2021,5.0
Overstay,Niger,Spain,2022,10.0
Overstay,Niger,Spain,2023,5.0
Overstay,Niger,France,2021,5.0
Overstay,Niger,France,2022,5.0
Overstay,Niger,France,2023,10.0
Overstay,Nigeria,Bulgaria,2021,15.0
Overstay,Nigeria,Bulgaria,2022,5.0
Overstay,Nigeria,Bulgaria,2023,10.0
Overstay,Nigeria,Switzerland,2020,375.0
Overstay,Nigeria,Switzerland,2021,405.0
Overstay,Nigeria,Switzerland,2022,270.0
Overstay,Nigeria,Switzerland,2023,360.0
Overstay,Nigeria,Cyprus,2023,85.0
Overstay,Nigeria,Czechia,2022,20.0
Overstay,Nigeria,Czechia,2023,10.0
Overstay,Nigeria,Denmark,2021,15.0
Overstay,Nigeria,Denmark,2022,5.0
Overstay,Nigeria,Denmark,2023,10.0
Overstay,Nigeria,Estonia,2021,15.0
Overstay,Nigeria,Estonia,2022,5.0
Overstay,Nigeria,Estonia,2023,15.0
Overstay,Nigeria,Spain,2021,315.0
Overstay,Nigeria,Spain,2022,505.0
Overstay,Nigeria,Spain,2023,405.0
Overstay,Nigeria,Finland,2021,5.0
Overstay,Nigeria,Finland,2022,10.0
Overstay,Nigeria,Finland,2023,10.0
Overstay,Nigeria,France,2021,10.0
Overstay,Nigeria,France,2022,10.0
Overstay,Nigeria,France,2023,20.0
Overstay,Nigeria,Croatia,2022,5.0
Overstay,Nigeria,Croatia,2023,5.0
Overstay,Nigeria,Hungary,2022,45.0
Overstay,Nigeria,Hungary,2023,20.0
Overstay,Nigeria,Ireland,2021,25.0
Overstay,Nigeria,Ireland,2022,40.0
Overstay,Nigeria,Ireland,2023,55.0
Overstay,Nigeria,Iceland,2021,5.0
Overstay,Nigeria,Italy,2023,5.0
Overstay,Nigeria,Latvia,2022,5.0
Overstay,Nigeria,Malta,2021,5.0
Overstay,Nigeria,Malta,2022,5.0
Overstay,Nigeria,Malta,2023,5.0
Overstay,Nigeria,Poland,2022,5.0
Overstay,Nigeria,Poland,2023,10.0
Overstay,Nigeria,Portugal,2021,15.0
Overstay,Nigeria,Portugal,2022,5.0
Overstay,Nigeria,Portugal,2023,10.0
Overstay,Nigeria,Romania,2021,5.0
Overstay,Nigeria,Romania,2022,30.0
Overstay,Nigeria,Romania,2023,20.0
Overstay,Nigeria,Sweden,2021,25.0
Overstay,Nigeria,Sweden,2023,5.0
Overstay,Nicaragua,Switzerland,2020,15.0
Overstay,Nicaragua,Switzerland,2021,20.0
Overstay,Nicaragua,Switzerland,2022,10.0
Overstay,Nicaragua,Switzerland,2023,10.0
Overstay,Nicaragua,Spain,2021,800.0
Overstay,Nicaragua,Spain,2022,1185.0
Overstay,Nicaragua,Spain,2023,990.0
Overstay,Nicaragua,France,2021,10.0
Overstay,Nicaragua,France,2022,5.0
Overstay,Nicaragua,Romania,2022,5.0
Overstay,Nepal,Bulgaria,2021,5.0
Overstay,Nepal,Switzerland,2021,5.0
Overstay,Nepal,Switzerland,2022,15.0
Overstay,Nepal,Switzerland,2023,5.0
Overstay,Nepal,Cyprus,2023,220.0
Overstay,Nepal,Czechia,2021,5.0
Overstay,Nepal,Czechia,2023,5.0
Overstay,Nepal,Denmark,2021,5.0
Overstay,Nepal,Denmark,2022,5.0
Overstay,Nepal,Denmark,2023,20.0
Overstay,Nepal,Spain,2021,105.0
Overstay,Nepal,Spain,2022,80.0
Overstay,Nepal,Spain,2023,65.0
Overstay,Nepal,Finland,2021,5.0
Overstay,Nepal,Finland,2022,5.0
Overstay,Nepal,Croatia,2021,25.0
Overstay,Nepal,Croatia,2022,60.0
Overstay,Nepal,Croatia,2023,245.0
Overstay,Nepal,Ireland,2021,5.0
Overstay,Nepal,Ireland,2022,5.0
Overstay,Nepal,Ireland,2023,5.0
Overstay,Nepal,Malta,2021,5.0
Overstay,Nepal,Malta,2022,5.0
Overstay,Nepal,Malta,2023,30.0
Overstay,Nepal,Poland,2021,5.0
Overstay,Nepal,Poland,2022,5.0
Overstay,Nepal,Poland,2023,10.0
Overstay,Nepal,Portugal,2021,15.0
Overstay,Nepal,Portugal,2022,45.0
