geo,In thousand persons,year,Sex,Sector,workers_per_population
Denmark,2.7,2012,Females,"Water supply; sewerage, waste management and remediation activities",0.04838262268220358
Denmark,12.4,2012,Females,Construction,0.22220167454049053
Denmark,157.8,2012,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.8276955034265647
Denmark,26.5,2012,Females,Transportation and storage,0.47486648188088704
Denmark,46.6,2012,Females,Accommodation and food service activities,0.8350482285150692
Denmark,30.3,2012,Females,Information and communication,0.542960543433618
Denmark,40.0,2012,Females,Financial and insurance activities,0.7167795952919049
Denmark,8.4,2012,Females,Real estate activities,0.15052371501130005
Denmark,60.3,2012,Females,"Professional, scientific and technical activities",1.0805452399025468
Denmark,34.9,2012,Females,Administrative and support service activities,0.625390196892187
Denmark,80.2,2012,Females,Public administration and defence; compulsory social security,1.4371430885602692
Denmark,142.2,2012,Females,Education,2.548151461262722
Denmark,394.1,2012,Females,Human health and social work activities,7.062070962613492
Denmark,30.4,2012,Females,"Arts, entertainment and recreation",0.5447524924218478
Denmark,39.5,2012,Females,Other service activities,0.7078198503507561
Denmark,5.2,2012,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.09318134738794763
Denmark,8.4,2012,Females,Activities of extraterritorial organisations and bodies,0.15052371501130005
Denmark,11.6,2013,Females,"Agriculture, forestry and fishing",0.20704569355666663
Denmark,52.4,2013,Females,Mining and quarrying,0.9352753743421837
Denmark,93.2,2013,Females,Manufacturing,1.6635050551277009
Denmark,4.7,2013,Females,"Electricity, gas, steam and air conditioning supply",0.08388920342382182
Denmark,2.6,2013,Females,"Water supply; sewerage, waste management and remediation activities",0.04640679338339079
Denmark,11.1,2013,Females,Construction,0.19812131021370688
Denmark,155.8,2013,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.7808378496662636
Denmark,26.7,2013,Females,Transportation and storage,0.47656207051405164
Denmark,46.8,2013,Females,Accommodation and food service activities,0.8353222809010343
Denmark,29.2,2013,Females,Information and communication,0.5211839872288505
Denmark,37.0,2013,Females,Financial and insurance activities,0.6604043673790227
Denmark,8.5,2013,Females,Real estate activities,0.15171451683031606
Denmark,59.2,2013,Females,"Professional, scientific and technical activities",1.0566469878064366
Denmark,36.8,2013,Females,Administrative and support service activities,0.656834614041839
Denmark,80.7,2013,Females,Public administration and defence; compulsory social security,1.4403954715537066
Denmark,144.7,2013,Females,Education,2.582716539452557
Denmark,398.1,2013,Females,Human health and social work activities,7.105594017664567
Denmark,30.3,2013,Females,"Arts, entertainment and recreation",0.540817630583362
Denmark,39.3,2013,Females,Other service activities,0.7014565307566378
Denmark,5.0,2013,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.08924383342959769
Denmark,7.7,2013,Females,Activities of extraterritorial organisations and bodies,0.13743550348158043
Denmark,10.4,2014,Females,"Agriculture, forestry and fishing",0.18481545554788453
Denmark,51.2,2014,Females,Mining and quarrying,0.9098607042357392
Denmark,92.0,2014,Females,Manufacturing,1.6349059529235939
Denmark,3.5,2014,Females,"Electricity, gas, steam and air conditioning supply",0.06219750907861499
Denmark,3.7,2014,Females,"Water supply; sewerage, waste management and remediation activities",0.06575165245453585
Denmark,13.6,2014,Females,Construction,0.24168174956261823
Denmark,156.6,2014,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.7828942633460305
Denmark,28.6,2014,Females,Transportation and storage,0.5082425027566825
Denmark,49.5,2014,Females,Accommodation and food service activities,0.8796504855404119
Denmark,28.2,2014,Females,Information and communication,0.5011342160048406
Denmark,35.5,2014,Females,Financial and insurance activities,0.630860449225952
Denmark,8.9,2014,Females,Real estate activities,0.15815938022847809
Denmark,58.7,2014,Females,"Professional, scientific and technical activities",1.0431410808327715
Denmark,39.2,2014,Females,Administrative and support service activities,0.6966121016804878
Denmark,74.2,2014,Females,Public administration and defence; compulsory social security,1.3185871924666377
Denmark,144.8,2014,Females,Education,2.5731998041666997
Denmark,400.0,2014,Females,Human health and social work activities,7.108286751841712
Denmark,30.5,2014,Females,"Arts, entertainment and recreation",0.5420068648279306
Denmark,39.7,2014,Females,Other service activities,0.7054974601202899
Denmark,2.9,2014,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.051535078950852416
Denmark,7.45,2014,Females,Activities of extraterritorial organisations and bodies,0.1323918407530519
Denmark,12.0,2015,Females,"Agriculture, forestry and fishing",0.21202481043656793
Denmark,54.2,2015,Females,Mining and quarrying,0.9576453938051651
Denmark,96.4,2015,Females,Manufacturing,1.7032659771737624
Denmark,4.3,2015,Females,"Electricity, gas, steam and air conditioning supply",0.0759755570731035
Denmark,3.6,2015,Females,"Water supply; sewerage, waste management and remediation activities",0.06360744313097039
Denmark,14.1,2015,Females,Construction,0.2491291522629673
Denmark,160.8,2015,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.84113245985001
Denmark,23.9,2015,Females,Transportation and storage,0.4222827474528311
Denmark,58.3,2015,Females,Accommodation and food service activities,1.0300872040376592
Denmark,31.3,2015,Females,Information and communication,0.5530313805553813
Denmark,34.1,2015,Females,Financial and insurance activities,0.6025038363239138
Denmark,9.3,2015,Females,Real estate activities,0.16431922808834012
Denmark,60.9,2015,Females,"Professional, scientific and technical activities",1.0760259129655823
Denmark,43.9,2015,Females,Administrative and support service activities,0.7756574315137776
Denmark,73.6,2015,Females,Public administration and defence; compulsory social security,1.3004188373442833
Denmark,149.5,2015,Females,Education,2.6414757633555754
Denmark,384.2,2015,Females,Human health and social work activities,6.788327680810783
Denmark,31.7,2015,Females,"Arts, entertainment and recreation",0.5600988742366002
Denmark,41.7,2015,Females,Other service activities,0.7367862162670735
Denmark,2.1,2015,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.037104341826399385
Denmark,6.3999999999999995,2015,Females,Activities of extraterritorial organisations and bodies,0.11307989889950287
Denmark,10.7,2016,Females,"Agriculture, forestry and fishing",0.1874808029294664
Denmark,52.9,2016,Females,Mining and quarrying,0.926891072426988
Denmark,95.1,2016,Females,Manufacturing,1.6663013419245098
Denmark,4.5,2016,Females,"Electricity, gas, steam and air conditioning supply",0.07884706665257932
Denmark,3.9,2016,Females,"Water supply; sewerage, waste management and remediation activities",0.06833412443223542
Denmark,13.2,2016,Females,Construction,0.23128472884756604
Denmark,172.5,2016,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.022470888348874
Denmark,25.2,2016,Females,Transportation and storage,0.4415435732544442
Denmark,53.9,2016,Females,Accommodation and food service activities,0.944412642794228
Denmark,32.0,2016,Females,Information and communication,0.5606902517516752
Denmark,33.5,2016,Females,Financial and insurance activities,0.586972607302535
Denmark,11.0,2016,Females,Real estate activities,0.19273727403963833
Denmark,63.4,2016,Females,"Professional, scientific and technical activities",1.1108675612830066
Denmark,44.8,2016,Females,Administrative and support service activities,0.7849663524523453
Denmark,78.2,2016,Females,Public administration and defence; compulsory social security,1.3701868027181563
Denmark,146.7,2016,Females,Education,2.570414372874086
Denmark,389.0,2016,Females,Human health and social work activities,6.815890872856302
Denmark,34.5,2016,Females,"Arts, entertainment and recreation",0.6044941776697749
Denmark,42.0,2016,Females,Other service activities,0.7359059554240737
Denmark,11.2,2017,Females,"Agriculture, forestry and fishing",0.19482431804095798
Denmark,50.75,2017,Females,Mining and quarrying,0.8827976911230908
Denmark,90.3,2017,Females,Manufacturing,1.5707710642052237
Denmark,3.9,2017,Females,"Electricity, gas, steam and air conditioning supply",0.06784061074640502
Denmark,3.5,2017,Females,"Water supply; sewerage, waste management and remediation activities",0.06088259938779937
Denmark,15.0,2017,Females,Construction,0.2609254259477116
Denmark,178.5,2017,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.105012568777768
Denmark,27.4,2017,Females,Transportation and storage,0.4766237780644865
Denmark,56.3,2017,Females,Accommodation and food service activities,0.9793400987237442
Denmark,30.7,2017,Females,Information and communication,0.5340273717729831
Denmark,34.6,2017,Females,Financial and insurance activities,0.6018679825193881
Denmark,11.1,2017,Females,Real estate activities,0.19308481520130658
Denmark,63.8,2017,Females,"Professional, scientific and technical activities",1.1098028116976
Denmark,45.3,2017,Females,Administrative and support service activities,0.787994786362089
Denmark,72.9,2017,Females,Public administration and defence; compulsory social security,1.2680975701058783
Denmark,148.2,2017,Females,Education,2.5779432083633904
Denmark,404.3,2017,Females,Human health and social work activities,7.0328099807106526
Denmark,30.2,2017,Females,"Arts, entertainment and recreation",0.525329857574726
Denmark,42.1,2017,Females,Other service activities,0.7323306954932438
Denmark,2.2,2017,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.038269062472331035
Denmark,7.15,2017,Females,Activities of extraterritorial organisations and bodies,0.12437445303507585
Denmark,12.1,2018,Females,"Agriculture, forestry and fishing",0.20929946948638603
Denmark,50.949999999999996,2018,Females,Mining and quarrying,0.8813064438290386
Denmark,89.8,2018,Females,Manufacturing,1.5533134181716912
Denmark,4.6,2018,Females,"Electricity, gas, steam and air conditioning supply",0.0795683933584608
Denmark,2.9,2018,Females,"Water supply; sewerage, waste management and remediation activities",0.050162682769464416
Denmark,15.0,2018,Females,Construction,0.25946215225585045
Denmark,185.4,2018,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.206952201882311
Denmark,24.7,2018,Females,Transportation and storage,0.42724767738130043
Denmark,55.7,2018,Females,Accommodation and food service activities,0.963469458710058
Denmark,27.1,2018,Females,Information and communication,0.46876162174223646
Denmark,34.2,2018,Females,Financial and insurance activities,0.591573707143339
Denmark,14.3,2018,Females,Real estate activities,0.24735391848391075
Denmark,68.0,2018,Females,"Professional, scientific and technical activities",1.1762284235598552
Denmark,54.0,2018,Females,Administrative and support service activities,0.9340637481210615
Denmark,72.0,2018,Females,Public administration and defence; compulsory social security,1.2454183308280822
Denmark,154.3,2018,Females,Education,2.669000672871848
Denmark,411.5,2018,Females,Human health and social work activities,7.11791171021883
Denmark,31.4,2018,Females,"Arts, entertainment and recreation",0.5431407720555803
Denmark,40.2,2018,Females,Other service activities,0.6953585680456792
