reason,apprehen,citizen,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE
Other reason,In the inland area,Total,Total,Total,Person,France,2022,104975
Other reason,In the inland area,Total,Total,Total,Person,France,2023,107900
Other reason,In the inland area,Total,Total,Total,Person,Croatia,2021,90
Other reason,In the inland area,Total,Total,Total,Person,Croatia,2022,140
Other reason,In the inland area,Total,Total,Total,Person,Croatia,2023,315
Other reason,In the inland area,Total,Total,Total,Person,Hungary,2021,350
Other reason,In the inland area,Total,Total,Total,Person,Hungary,2022,305
Other reason,In the inland area,Total,Total,Total,Person,Hungary,2023,395
Other reason,In the inland area,Total,Total,Total,Person,Ireland,2019,0
Other reason,In the inland area,Total,Total,Total,Person,Ireland,2020,0
Other reason,In the inland area,Total,Total,Total,Person,Ireland,2021,55
Other reason,In the inland area,Total,Total,Total,Person,Ireland,2022,60
Other reason,In the inland area,Total,Total,Total,Person,Ireland,2023,155
Other reason,In the inland area,Total,Total,Total,Person,Iceland,2021,0
Other reason,In the inland area,Total,Total,Total,Person,Italy,2021,0
Other reason,In the inland area,Total,Total,Total,Person,Italy,2022,0
Other reason,In the inland area,Total,Total,Total,Person,Italy,2023,0
Other reason,In the inland area,Total,Total,Total,Person,Liechtenstein,2021,0
Other reason,In the inland area,Total,Total,Total,Person,Liechtenstein,2022,0
Other reason,In the inland area,Total,Total,Total,Person,Liechtenstein,2023,0
Other reason,In the inland area,Total,Total,Total,Person,Lithuania,2021,0
Other reason,In the inland area,Total,Total,Total,Person,Lithuania,2022,0
Other reason,In the inland area,Total,Total,Total,Person,Lithuania,2023,0
Other reason,In the inland area,Total,Total,Total,Person,Luxembourg,2021,1045
Other reason,In the inland area,Total,Total,Total,Person,Luxembourg,2022,975
Other reason,In the inland area,Total,Total,Total,Person,Luxembourg,2023,185
Other reason,In the inland area,Total,Total,Total,Person,Latvia,2021,0
Other reason,In the inland area,Total,Total,Total,Person,Latvia,2022,0
Other reason,In the inland area,Total,Total,Total,Person,Latvia,2023,0
Other reason,In the inland area,Total,Total,Total,Person,Montenegro,2021,5
Other reason,In the inland area,Total,Total,Total,Person,Montenegro,2022,0
Other reason,In the inland area,Total,Total,Total,Person,Montenegro,2023,10
Other reason,In the inland area,Total,Total,Total,Person,Malta,2021,125
Other reason,In the inland area,Total,Total,Total,Person,Malta,2022,800
Other reason,In the inland area,Total,Total,Total,Person,Malta,2023,875
Other reason,In the inland area,Total,Total,Total,Person,Netherlands,2021,4915
Other reason,In the inland area,Total,Total,Total,Person,Netherlands,2022,5470
Other reason,In the inland area,Total,Total,Total,Person,Netherlands,2023,6475
Other reason,In the inland area,Total,Total,Total,Person,Norway,2021,0
Other reason,In the inland area,Total,Total,Total,Person,Norway,2022,1365
Other reason,In the inland area,Total,Total,Total,Person,Norway,2023,1375
Other reason,In the inland area,Total,Total,Total,Person,Poland,2021,4055
Other reason,In the inland area,Total,Total,Total,Person,Poland,2022,3800
Other reason,In the inland area,Total,Total,Total,Person,Poland,2023,6470
Other reason,In the inland area,Total,Total,Total,Person,Portugal,2021,90
Other reason,In the inland area,Total,Total,Total,Person,Portugal,2022,45
Other reason,In the inland area,Total,Total,Total,Person,Portugal,2023,20
Other reason,In the inland area,Total,Total,Total,Person,Romania,2021,215
Other reason,In the inland area,Total,Total,Total,Person,Romania,2022,485
Other reason,In the inland area,Total,Total,Total,Person,Romania,2023,400
Other reason,In the inland area,Total,Total,Total,Person,Sweden,2021,0
Other reason,In the inland area,Total,Total,Total,Person,Sweden,2022,2050
Other reason,In the inland area,Total,Total,Total,Person,Sweden,2023,1740
Other reason,In the inland area,Total,Total,Total,Person,Slovenia,2021,1690
Other reason,In the inland area,Total,Total,Total,Person,Slovenia,2022,175
Other reason,In the inland area,Total,Total,Total,Person,Slovenia,2023,280
Other reason,In the inland area,Total,Total,Total,Person,Slovakia,2021,5
Other reason,In the inland area,Total,Total,Total,Person,Slovakia,2022,10
Other reason,In the inland area,Total,Total,Total,Person,Slovakia,2023,30
Other reason,Total,Total,Total,Total,Person,Austria,2021,38410
Other reason,Total,Total,Total,Total,Person,Austria,2022,0
Other reason,Total,Total,Total,Total,Person,Austria,2023,0
Other reason,Total,Total,Total,Total,Person,Belgium,2021,10885
Other reason,Total,Total,Total,Total,Person,Belgium,2022,10790
Other reason,Total,Total,Total,Total,Person,Belgium,2023,10730
Other reason,Total,Total,Total,Total,Person,Bulgaria,2021,1675
Other reason,Total,Total,Total,Total,Person,Bulgaria,2022,0
Other reason,Total,Total,Total,Total,Person,Bulgaria,2023,0
Other reason,Total,Total,Total,Total,Person,Switzerland,2020,0
Other reason,Total,Total,Total,Total,Person,Switzerland,2021,0
Other reason,Total,Total,Total,Total,Person,Switzerland,2022,0
Other reason,Total,Total,Total,Total,Person,Switzerland,2023,0
Other reason,Total,Total,Total,Total,Person,Cyprus,2021,0
Other reason,Total,Total,Total,Total,Person,Cyprus,2022,0
Other reason,Total,Total,Total,Total,Person,Cyprus,2023,75
Other reason,Total,Total,Total,Total,Person,Czechia,2021,3115
Other reason,Total,Total,Total,Total,Person,Czechia,2022,1425
Other reason,Total,Total,Total,Total,Person,Czechia,2023,550
Other reason,Total,Total,Total,Total,Person,Germany,2021,0
Other reason,Total,Total,Total,Total,Person,Germany,2022,132900
Other reason,Total,Total,Total,Total,Person,Germany,2023,173105
Other reason,Total,Total,Total,Total,Person,Denmark,2021,20
Other reason,Total,Total,Total,Total,Person,Denmark,2022,55
Other reason,Total,Total,Total,Total,Person,Denmark,2023,25
Other reason,Total,Total,Total,Total,Person,Estonia,2021,0
Other reason,Total,Total,Total,Total,Person,Estonia,2022,0
Other reason,Total,Total,Total,Total,Person,Estonia,2023,0
Other reason,Total,Total,Total,Total,Person,Greece,2021,0
Other reason,Total,Total,Total,Total,Person,Greece,2022,15
Other reason,Total,Total,Total,Total,Person,Greece,2023,0
Other reason,Total,Total,Total,Total,Person,Spain,2021,0
Other reason,Total,Total,Total,Total,Person,Spain,2022,0
Other reason,Total,Total,Total,Total,Person,Spain,2023,0
Other reason,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,332560
Other reason,Total,Total,Total,Total,Person,Finland,2021,335
Other reason,Total,Total,Total,Total,Person,Finland,2022,285
Other reason,Total,Total,Total,Total,Person,Finland,2023,0
Other reason,Total,Total,Total,Total,Person,France,2021,109495
Other reason,Total,Total,Total,Total,Person,France,2022,105700
Other reason,Total,Total,Total,Total,Person,France,2023,108735
Other reason,Total,Total,Total,Total,Person,Croatia,2021,115
Other reason,Total,Total,Total,Total,Person,Croatia,2022,165
Other reason,Total,Total,Total,Total,Person,Croatia,2023,460
Other reason,Total,Total,Total,Total,Person,Hungary,2021,4100
Other reason,Total,Total,Total,Total,Person,Hungary,2022,2665
Other reason,Total,Total,Total,Total,Person,Hungary,2023,2805
Other reason,Total,Total,Total,Total,Person,Ireland,2019,0
Other reason,Total,Total,Total,Total,Person,Ireland,2020,0
Other reason,Total,Total,Total,Total,Person,Ireland,2021,55
Other reason,Total,Total,Total,Total,Person,Ireland,2022,60
Other reason,Total,Total,Total,Total,Person,Ireland,2023,155
Other reason,Total,Total,Total,Total,Person,Iceland,2021,0
Other reason,Total,Total,Total,Total,Person,Italy,2021,0
Other reason,Total,Total,Total,Total,Person,Italy,2022,1390
Other reason,Total,Total,Total,Total,Person,Italy,2023,2240
Other reason,Total,Total,Total,Total,Person,Liechtenstein,2021,0
Other reason,Total,Total,Total,Total,Person,Liechtenstein,2022,0
Other reason,Total,Total,Total,Total,Person,Liechtenstein,2023,0
Other reason,Total,Total,Total,Total,Person,Lithuania,2021,0
Other reason,Total,Total,Total,Total,Person,Lithuania,2022,0
Other reason,Total,Total,Total,Total,Person,Lithuania,2023,0
Other reason,Total,Total,Total,Total,Person,Luxembourg,2021,1045
Other reason,Total,Total,Total,Total,Person,Luxembourg,2022,1015
Other reason,Total,Total,Total,Total,Person,Luxembourg,2023,185
Other reason,Total,Total,Total,Total,Person,Latvia,2021,0
Other reason,Total,Total,Total,Total,Person,Latvia,2022,0
Other reason,Total,Total,Total,Total,Person,Latvia,2023,0
Other reason,Total,Total,Total,Total,Person,Montenegro,2021,10
Other reason,Total,Total,Total,Total,Person,Montenegro,2022,0
Other reason,Total,Total,Total,Total,Person,Montenegro,2023,215
Other reason,Total,Total,Total,Total,Person,Malta,2021,125
Other reason,Total,Total,Total,Total,Person,Malta,2022,800
Other reason,Total,Total,Total,Total,Person,Malta,2023,875
Other reason,Total,Total,Total,Total,Person,Netherlands,2021,4915
Other reason,Total,Total,Total,Total,Person,Netherlands,2022,5470
Other reason,Total,Total,Total,Total,Person,Netherlands,2023,6475
Other reason,Total,Total,Total,Total,Person,Norway,2021,0
Other reason,Total,Total,Total,Total,Person,Norway,2022,1365
Other reason,Total,Total,Total,Total,Person,Norway,2023,1375
Other reason,Total,Total,Total,Total,Person,Poland,2021,6450
Other reason,Total,Total,Total,Total,Person,Poland,2022,5045
Other reason,Total,Total,Total,Total,Person,Poland,2023,7765
Other reason,Total,Total,Total,Total,Person,Portugal,2021,90
Other reason,Total,Total,Total,Total,Person,Portugal,2022,45
Other reason,Total,Total,Total,Total,Person,Portugal,2023,20
Other reason,Total,Total,Total,Total,Person,Romania,2021,9215
Other reason,Total,Total,Total,Total,Person,Romania,2022,11870
Other reason,Total,Total,Total,Total,Person,Romania,2023,16310
Other reason,Total,Total,Total,Total,Person,Sweden,2021,285
Other reason,Total,Total,Total,Total,Person,Sweden,2022,2050
Other reason,Total,Total,Total,Total,Person,Sweden,2023,1740
Other reason,Total,Total,Total,Total,Person,Slovenia,2021,2665
Other reason,Total,Total,Total,Total,Person,Slovenia,2022,225
Other reason,Total,Total,Total,Total,Person,Slovenia,2023,280
Other reason,Total,Total,Total,Total,Person,Slovakia,2021,10
Other reason,Total,Total,Total,Total,Person,Slovakia,2022,10
Other reason,Total,Total,Total,Total,Person,Slovakia,2023,30
Total,Between border crossing points - at land,Total,Total,Total,Person,Austria,2021,0
Total,Between border crossing points - at land,Total,Total,Total,Person,Austria,2022,0
Total,Between border crossing points - at land,Total,Total,Total,Person,Belgium,2021,0
Total,Between border crossing points - at land,Total,Total,Total,Person,Belgium,2022,0
Total,Between border crossing points - at land,Total,Total,Total,Person,Belgium,2023,0
Total,Between border crossing points - at land,Total,Total,Total,Person,Bulgaria,2021,1995
Total,Between border crossing points - at land,Total,Total,Total,Person,Bulgaria,2022,5645
Total,Between border crossing points - at land,Total,Total,Total,Person,Bulgaria,2023,3795
Total,Between border crossing points - at land,Total,Total,Total,Person,Switzerland,2020,0
Total,Between border crossing points - at land,Total,Total,Total,Person,Switzerland,2021,0
Total,Between border crossing points - at land,Total,Total,Total,Person,Switzerland,2022,0
